# This file was generated with ParaNMR v1.15.0 at 22:26:56 22-07-2026 
shift (ppm),intensity (a.u.)
-109.932092,0.000605
-109.929887,0.000605
-109.927682,0.000605
-109.925477,0.000605
-109.923272,0.000605
-109.921067,0.000605
-109.918862,0.000605
-109.916657,0.000606
-109.914452,0.000606
-109.912247,0.000606
-109.910042,0.000606
-109.907837,0.000606
-109.905632,0.000606
-109.903427,0.000606
-109.901222,0.000607
-109.899017,0.000607
-109.896813,0.000607
-109.894608,0.000607
-109.892403,0.000607
-109.890198,0.000607
-109.887993,0.000607
-109.885788,0.000607
-109.883583,0.000608
-109.881378,0.000608
-109.879173,0.000608
-109.876968,0.000608
-109.874763,0.000608
-109.872558,0.000608
-109.870353,0.000608
-109.868148,0.000608
-109.865943,0.000609
-109.863738,0.000609
-109.861533,0.000609
-109.859328,0.000609
-109.857124,0.000609
-109.854919,0.000609
-109.852714,0.000609
-109.850509,0.000610
-109.848304,0.000610
-109.846099,0.000610
-109.843894,0.000610
-109.841689,0.000610
-109.839484,0.000610
-109.837279,0.000610
-109.835074,0.000610
-109.832869,0.000611
-109.830664,0.000611
-109.828459,0.000611
-109.826254,0.000611
-109.824049,0.000611
-109.821844,0.000611
-109.819639,0.000611
-109.817435,0.000612
-109.815230,0.000612
-109.813025,0.000612
-109.810820,0.000612
-109.808615,0.000612
-109.806410,0.000612
-109.804205,0.000612
-109.802000,0.000612
-109.799795,0.000613
-109.797590,0.000613
-109.795385,0.000613
-109.793180,0.000613
-109.790975,0.000613
-109.788770,0.000613
-109.786565,0.000613
-109.784360,0.000614
-109.782155,0.000614
-109.779950,0.000614
-109.777745,0.000614
-109.775541,0.000614
-109.773336,0.000614
-109.771131,0.000614
-109.768926,0.000615
-109.766721,0.000615
-109.764516,0.000615
-109.762311,0.000615
-109.760106,0.000615
-109.757901,0.000615
-109.755696,0.000615
-109.753491,0.000615
-109.751286,0.000616
-109.749081,0.000616
-109.746876,0.000616
-109.744671,0.000616
-109.742466,0.000616
-109.740261,0.000616
-109.738056,0.000616
-109.735852,0.000617
-109.733647,0.000617
-109.731442,0.000617
-109.729237,0.000617
-109.727032,0.000617
-109.724827,0.000617
-109.722622,0.000617
-109.720417,0.000617
-109.718212,0.000618
-109.716007,0.000618
-109.713802,0.000618
-109.711597,0.000618
-109.709392,0.000618
-109.707187,0.000618
-109.704982,0.000618
-109.702777,0.000619
-109.700572,0.000619
-109.698367,0.000619
-109.696163,0.000619
-109.693958,0.000619
-109.691753,0.000619
-109.689548,0.000619
-109.687343,0.000620
-109.685138,0.000620
-109.682933,0.000620
-109.680728,0.000620
-109.678523,0.000620
-109.676318,0.000620
-109.674113,0.000620
-109.671908,0.000620
-109.669703,0.000621
-109.667498,0.000621
-109.665293,0.000621
-109.663088,0.000621
-109.660883,0.000621
-109.658678,0.000621
-109.656474,0.000621
-109.654269,0.000622
-109.652064,0.000622
-109.649859,0.000622
-109.647654,0.000622
-109.645449,0.000622
-109.643244,0.000622
-109.641039,0.000622
-109.638834,0.000623
-109.636629,0.000623
-109.634424,0.000623
-109.632219,0.000623
