1244.436691	-5.105944
1244.429117	-5.126153
1244.421542	-5.348940
1244.413967	-5.571727
1244.406392	-5.794514
1244.398817	-6.017301
1244.391243	-6.240088
1244.383668	-6.462874
1244.376093	-6.685661
1244.368518	-6.908448
1244.360944	-6.657965
1244.353369	-6.407482
1244.345794	-6.156999
1244.338219	-5.906516
1244.330644	-5.344375
1244.323070	-4.782233
1244.315495	-4.220092
1244.307920	-3.657950
1244.300345	-3.126975
1244.292770	-2.596000
1244.285196	-2.065023
1244.277621	-1.534048
1244.270046	-1.688721
1244.262471	-1.843393
1244.254897	-1.998066
1244.247322	-2.152739
1244.239747	-2.367552
1244.232172	-2.582364
1244.224597	-2.797177
1244.217023	-3.011991
1244.209448	-3.663124
1244.201873	-4.314259
1244.194298	-4.965393
1244.186723	-5.616528
1244.179149	-6.439074
1244.171574	-7.261621
1244.163999	-8.084167
1244.156424	-8.906713
1244.148850	-9.542265
1244.141275	-10.177816
1244.133700	-10.813368
1244.126125	-11.448919
1244.118550	-11.463011
1244.110976	-11.477102
1244.103401	-11.491194
1244.095826	-11.505285
1244.088251	-11.519377
1244.080676	-11.533468
1244.073102	-11.547561
1244.065527	-11.561652
1244.057952	-11.248503
1244.050377	-10.935352
1244.042803	-10.622204
1244.035228	-10.309053
1244.027653	-9.684246
1244.020078	-9.059439
1244.012503	-8.434630
1244.004929	-7.809823
1243.997354	-6.941288
1243.989779	-6.072754
1243.982204	-5.204220
1243.974629	-4.335686
1243.967055	-3.903473
1243.959480	-3.471260
1243.951905	-3.039047
1243.944330	-2.606834
1243.936756	-2.501863
1243.929181	-2.396892
1243.921606	-2.291920
1243.914031	-2.186948
1243.906456	-1.937835
1243.898882	-1.688721
1243.891307	-1.899303
1243.883732	-2.421544
1243.876157	-3.298235
1243.868582	-4.361920
1243.861008	-5.339901
1243.853433	-6.317881
1243.845858	-7.307548
1243.838283	-8.297215
1243.830709	-9.275194
1243.823134	-10.253174
1243.815559	-11.051950
1243.807984	-11.663733
1243.800409	-11.932690
1243.792835	-11.889989
1243.785260	-11.675876
1243.777685	-11.461763
1243.770110	-11.228171
1243.762535	-10.994580
1243.754961	-10.944818
1243.747386	-10.895057
1243.739811	-10.845295
1243.732236	-10.795532
1243.724662	-11.057429
1243.717087	-11.319325
1243.709512	-11.581222
1243.701937	-11.843119
1243.694362	-11.318077
1243.686788	-10.793037
1243.679213	-10.267996
1243.671638	-9.742956
1243.664063	-9.217915
1243.656488	-8.692875
1243.648914	-8.167833
1243.641339	-7.642793
1243.633764	-7.659319
1243.626189	-7.675846
1243.618615	-7.692372
1243.611040	-7.708899
1243.603465	-7.538430
1243.595890	-7.367962
1243.588315	-7.197493
1243.580741	-7.027025
1243.573166	-6.661770
1243.565591	-6.296515
1243.558016	-5.931260
1243.550441	-5.566005
1243.542867	-5.387745
1243.535292	-5.209485
1243.527717	-5.031225
1243.520142	-4.852965
1243.512568	-5.229115
1243.504993	-5.605267
1243.497418	-5.969730
1243.489843	-6.334194
1243.482268	-6.472705
1243.474694	-6.424222
1243.467119	-6.656230
1243.459544	-6.576581
1243.451969	-5.935946
1243.444394	-5.295313
1243.436820	-4.635200
1243.429245	-3.975087
1243.421670	-3.751296
1243.414095	-3.527505
1243.406521	-3.303713
1243.398946	-3.079922
1243.391371	-3.207142
1243.383796	-3.334362
1243.376221	-3.461581
1243.368647	-3.588801
1243.361072	-3.716022
1243.353497	-3.843241
1243.345922	-3.970461
1243.338347	-4.097681
1243.330773	-3.792475
1243.323198	-3.487268
1243.315623	-3.182063
1243.308048	-2.876857
1243.300474	-2.571651
1243.292899	-2.266445
1243.285324	-1.961239
1243.277749	-1.656034
1243.270174	-1.822453
1243.262600	-1.988874
1243.255025	-2.155295
1243.247450	-2.321715
1243.239875	-2.799794
1243.232300	-3.277873
1243.224726	-3.755953
1243.217151	-4.234032
1243.209576	-4.081002
1243.202001	-3.927973
1243.194427	-3.774944
1243.186852	-3.621915
1243.179277	-3.032564
1243.171702	-2.443213
1243.164127	-1.853863
1243.156553	-1.264513
1243.148978	-0.741632
1243.141403	-0.218753
1243.133828	0.304127
1243.126254	0.827006
1243.118679	0.788901
1243.111104	0.750796
1243.103529	0.712691
1243.095954	0.674586
1243.088380	0.402738
1243.080805	0.130888
1243.073230	-0.140961
1243.065655	-0.412809
1243.058080	-0.497663
1243.050506	-0.582517
1243.042931	-0.667371
1243.035356	-0.752224
1243.027781	-0.483297
1243.020207	-0.214371
1243.012632	0.054557
1243.005057	0.323483
1242.997482	0.592410
1242.989907	0.861338
1242.982333	1.130264
1242.974758	1.399191
1242.967183	1.017531
1242.959608	0.635872
1242.952033	0.254212
1242.944459	-0.127447
1242.936884	-0.801287
1242.929309	-1.475125
1242.921734	-2.312585
1242.914160	-2.838387
1242.906585	-2.620378
1242.899010	-2.215375
1242.891435	-1.896077
1242.883860	-1.576779
1242.876286	-1.245795
1242.868711	-0.914810
1242.861136	-0.583825
1242.853561	-0.252841
1242.845986	-0.385448
1242.838412	-0.518055
1242.830837	-0.650661
1242.823262	-0.783269
1242.815687	-0.915875
1242.808113	-1.048482
1242.800538	-1.181089
1242.792963	-1.313696
1242.785388	-1.467973
1242.777813	-1.622250
1242.770239	-1.776527
1242.762664	-1.930804
1242.755089	-1.773422
1242.747514	-1.616041
1242.739939	-1.458660
1242.732365	-1.301278
1242.724790	-0.941319
1242.717215	-0.581360
1242.709640	-0.221401
1242.702066	0.138558
1242.694491	0.685513
1242.686916	1.232467
1242.679341	1.779421
1242.671766	2.326374
1242.664192	2.158463
1242.656617	1.990551
1242.649042	1.822639
1242.641467	1.654727
1242.633892	1.923136
1242.626318	2.191545
1242.618743	2.448269
1242.611168	2.704990
1242.603593	2.911068
1242.596019	2.930151
1242.588444	3.218040
1242.580869	3.194269
1242.573294	2.504330
1242.565719	1.627396
1242.558145	0.855646
1242.550570	0.083897
1242.542995	-0.194800
1242.535420	-0.161839
1242.527845	-0.304185
1242.520271	-0.446531
1242.512696	-0.257741
1242.505121	-0.068951
1242.497546	0.119841
1242.489972	0.308631
1242.482397	0.384445
1242.474822	0.460260
1242.467247	0.536075
