# This file was generated with SimpNMR v1.6.0 at 15:51:36 16-03-2026 
shift (ppm),intensity (a.u.)
-112.379113,0.000802
-112.376866,0.000802
-112.374620,0.000802
-112.372374,0.000802
-112.370127,0.000802
-112.367881,0.000802
-112.365635,0.000803
-112.363388,0.000803
-112.361142,0.000803
-112.358896,0.000803
-112.356649,0.000803
-112.354403,0.000803
-112.352157,0.000804
-112.349910,0.000804
-112.347664,0.000804
-112.345418,0.000804
-112.343171,0.000804
-112.340925,0.000805
-112.338679,0.000805
-112.336432,0.000805
-112.334186,0.000805
-112.331939,0.000805
-112.329693,0.000805
-112.327447,0.000806
-112.325200,0.000806
-112.322954,0.000806
-112.320708,0.000806
-112.318461,0.000806
-112.316215,0.000806
-112.313969,0.000807
-112.311722,0.000807
-112.309476,0.000807
-112.307230,0.000807
-112.304983,0.000807
-112.302737,0.000808
-112.300491,0.000808
-112.298244,0.000808
-112.295998,0.000808
-112.293752,0.000808
-112.291505,0.000808
-112.289259,0.000809
-112.287013,0.000809
-112.284766,0.000809
-112.282520,0.000809
-112.280274,0.000809
-112.278027,0.000810
-112.275781,0.000810
-112.273535,0.000810
-112.271288,0.000810
-112.269042,0.000810
-112.266796,0.000810
-112.264549,0.000811
-112.262303,0.000811
-112.260057,0.000811
-112.257810,0.000811
-112.255564,0.000811
-112.253318,0.000812
-112.251071,0.000812
-112.248825,0.000812
-112.246579,0.000812
-112.244332,0.000812
-112.242086,0.000812
-112.239840,0.000813
-112.237593,0.000813
-112.235347,0.000813
-112.233101,0.000813
-112.230854,0.000813
-112.228608,0.000814
-112.226362,0.000814
-112.224115,0.000814
-112.221869,0.000814
-112.219622,0.000814
-112.217376,0.000814
-112.215130,0.000815
-112.212883,0.000815
-112.210637,0.000815
-112.208391,0.000815
-112.206144,0.000815
-112.203898,0.000816
-112.201652,0.000816
-112.199405,0.000816
-112.197159,0.000816
-112.194913,0.000816
-112.192666,0.000816
-112.190420,0.000817
-112.188174,0.000817
-112.185927,0.000817
-112.183681,0.000817
-112.181435,0.000817
-112.179188,0.000818
-112.176942,0.000818
-112.174696,0.000818
-112.172449,0.000818
-112.170203,0.000818
-112.167957,0.000818
-112.165710,0.000819
-112.163464,0.000819
-112.161218,0.000819
-112.158971,0.000819
-112.156725,0.000819
-112.154479,0.000820
-112.152232,0.000820
-112.149986,0.000820
-112.147740,0.000820
-112.145493,0.000820
-112.143247,0.000820
-112.141001,0.000821
-112.138754,0.000821
-112.136508,0.000821
-112.134262,0.000821
-112.132015,0.000821
-112.129769,0.000822
-112.127523,0.000822
-112.125276,0.000822
-112.123030,0.000822
-112.120784,0.000822
-112.118537,0.000822
-112.116291,0.000823
-112.114045,0.000823
-112.111798,0.000823
-112.109552,0.000823
-112.107305,0.000823
-112.105059,0.000824
-112.102813,0.000824
-112.100566,0.000824
-112.098320,0.000824
-112.096074,0.000824
-112.093827,0.000825
-112.091581,0.000825
-112.089335,0.000825
-112.087088,0.000825
-112.084842,0.000825
-112.082596,0.000825
-112.080349,0.000826
-112.078103,0.000826
-112.075857,0.000826
-112.073610,0.000826
-112.071364,0.000826
-112.069118,0.000827
-112.066871,0.000827
-112.064625,0.000827
-112.062379,0.000827
-112.060132,0.000827
-112.057886,0.000828
-112.055640,0.000828
-112.053393,0.000828
-112.051147,0.000828
-112.048901,0.000828
-112.046654,0.000828
-112.044408,0.000829
-112.042162,0.000829
-112.039915,0.000829
-112.037669,0.000829
-112.035423,0.000829
-112.033176,0.000830
-112.030930,0.000830
-112.028684,0.000830
-112.026437,0.000830
-112.024191,0.000830
-112.021945,0.000830
-112.019698,0.000831
-112.017452,0.000831
-112.015206,0.000831
-112.012959,0.000831
-112.010713,0.000831
-112.008467,0.000832
-112.006220,0.000832
-112.003974,0.000832
-112.001728,0.000832
-111.999481,0.000832
-111.997235,0.000833
